2826,F45W T5L8/AQUASTAR RETAIL     ,2.87,Sylvania
2827,F45W T5L8/GRO  895MM RETAIL   ,3.74,Sylvania
2828,F54W T5L8/AQUASTAR RETAIL     ,3.06,Sylvania
2829,F54W T5L8/GRO  1047MM RETAIL  ,4.11,Sylvania
2830,F54W T5L8/AQUASTAR RETAIL     ,3.22,Sylvania
2831,F54W T5L8/GRO  1200MM RETAIL  ,4.32,Sylvania
2836,F28W/T5/830 BULK (2.700)      ,1.19,Sylvania
2837,F28W/T5/840 BULK (2.700)      ,1.19,Sylvania
2838,F35W/T5/840 BULK (2.700)      ,1.35,Sylvania
2842,FHE 28W/T5/830 40 WAY         ,1.14,Sylvania
2843,FHE 35W/T5/835 40 WAY         ,1.24,Sylvania
2844,FHO 49W/T5/835 40 WAY         ,1.23,Sylvania
2848,FHE 21W/T5/840 40 WAY         ,1.09,Sylvania
2849,FHO 39W/T5/840 40 WAY         ,1.08,Sylvania
2850,FHE 14W/T5/840 40 WAY         ,0.80,Sylvania
2851,FHE 28W/T5/840 40 WAY         ,1.15,Sylvania
