Item,ItemDesc,Min Price,
AXNO/2W/B/1/SE/AT/WH,AXN open area optic 2W LED 330 lm PREMIUM IP65 1h battery non-maintained with autotest white color , 34.84 ,Awex Emergency Lighting
AXNO/2W/B/3/SE/AT/WH,AXN open area optic 2W LED 330 lm PREMIUM IP65 3h battery non-maintained with autotest white color , 41.28 ,Awex Emergency Lighting
AXNO/3W/B/1/SE/AT/WH,AXN open area optic 3W LED 460 lm PREMIUM IP65 1h battery non-maintained with autotest white color , 35.92 ,Awex Emergency Lighting
AXNO/3W/B/3/SE/AT/WH,AXN open area optic 3W LED 460 lm PREMIUM IP65 3h battery non-maintained with autotest white color , 43.42 ,Awex Emergency Lighting
AXNO/4W/B/1/SE/AT/WH,AXN open area optic 4W LED 550 lm PREMIUM IP65 1h battery non-maintained with autotest white color , 43.42 ,Awex Emergency Lighting
AXNO/4W/B/3/SE/AT/WH,AXN open area optic 4W LED 550 lm PREMIUM IP65 3h battery non-maintained with autotest white color , 49.85 ,Awex Emergency Lighting
AXNO/6W/B/1/SE/AT/WH,AXN open area optic 6W LED 780 lm PREMIUM IP65 1h battery non-maintained with autotest white color , 50.93 ,Awex Emergency Lighting
AXNO/6W/B/3/SE/AT/WH,AXN open area optic 6W LED 780 lm PREMIUM IP65 3h battery non-maintained with autotest white color , 59.51 ,Awex Emergency Lighting
AXNO/1W/B/1/SA/AT/WH,AXN open area optic 1W LED 190 lm PREMIUM IP65 1h battery maintained with autotest white color , 34.31 ,Awex Emergency Lighting
AXNO/1W/B/3/SA/AT/WH,AXN open area optic 1W LED 190 lm PREMIUM IP65 3h battery maintained with autotest white color , 35.38 ,Awex Emergency Lighting
AXNO/2W/B/1/SA/AT/WH,AXN open area optic 2W LED 330 lm PREMIUM IP65 1h battery maintained with autotest white color , 37.53 ,Awex Emergency Lighting
AXNO/2W/B/3/SA/AT/WH,AXN open area optic 2W LED 330 lm PREMIUM IP65 3h battery maintained with autotest white color , 43.96 ,Awex Emergency Lighting
AXNO/3W/B/1/SA/AT/WH,AXN open area optic 3W LED 460 lm PREMIUM IP65 1h battery maintained with autotest white color , 38.60 ,Awex Emergency Lighting
AXNO/3W/B/3/SA/AT/WH,AXN open area optic 3W LED 460 lm PREMIUM IP65 3h battery maintained with autotest white color , 46.11 ,Awex Emergency Lighting
AXNO/4W/B/1/SA/AT/WH,AXN open area optic 4W LED 550 lm PREMIUM IP65 1h battery maintained with autotest white color , 46.11 ,Awex Emergency Lighting
AXNO/4W/B/3/SA/AT/WH,AXN open area optic 4W LED 550 lm PREMIUM IP65 3h battery maintained with autotest white color , 52.54 ,Awex Emergency Lighting
AXNO/6W/B/1/SA/AT/WH,AXN open area optic 6W LED 780 lm PREMIUM IP65 1h battery maintained with autotest white color , 53.60 ,Awex Emergency Lighting
AXNO/6W/B/3/SA/AT/WH,AXN open area optic 6W LED 780 lm PREMIUM IP65 3h battery maintained with autotest white color , 62.19 ,Awex Emergency Lighting
AXNO/1W/F/CB/X/WH,AXN open area optic 1W LED 190 lm IP65 for central battery white color , 31.63 ,Awex Emergency Lighting
AXNO/2W/F/CB/X/WH,AXN open area optic 2W LED 330 lm IP65 for central battery white color , 34.84 ,Awex Emergency Lighting
AXNO/3W/F/CB/X/WH,AXN open area optic 3W LED 460 lm IP65 for central battery white color , 35.92 ,Awex Emergency Lighting
AXNO/6W/F/CB/X/WH,AXN open area optic 6W LED 780 lm IP65 for central battery white color , 50.93 ,Awex Emergency Lighting
AXNU/1W/E/1/SE/X/WH,AXN universal optic 1W LED 180 lm STANDARD IP65 1h battery non-maintained white color , 20.91 ,Awex Emergency Lighting
AXNU/1W/E/3/SE/X/WH,AXN universal optic 1W LED 180 lm STANDARD IP65 3h battery non-maintained white color , 21.98 ,Awex Emergency Lighting
AXNU/2W/E/1/SE/X/WH,AXN universal optic 2W LED 300 lm STANDARD IP65 1h battery non-maintained white color , 31.63 ,Awex Emergency Lighting
AXNU/2W/C/3/SE/X/WH,AXN universal optic 2W LED 300 lm STANDARD IP65 3h battery non-maintained white color , 38.06 ,Awex Emergency Lighting
AXNU/3W/E/1/SE/X/WH,AXN universal optic 3W LED 410 lm STANDARD IP65 1h battery non-maintained white color , 33.77 ,Awex Emergency Lighting
AXNU/3W/C/3/SE/X/WH,AXN universal optic 3W LED 410 lm STANDARD IP65 3h battery non-maintained white color , 41.28 ,Awex Emergency Lighting
AXNU/1W/C/1/SA/X/WH,AXN universal optic 1W LED 180 lm STANDARD IP65 1h battery maintained white color , 23.59 ,Awex Emergency Lighting
AXNU/1W/C/3/SA/X/WH,AXN universal optic 1W LED 180 lm STANDARD IP65 3h battery maintained white color , 24.65 ,Awex Emergency Lighting
AXNU/2W/C/1/SA/X/WH,AXN universal optic 2W LED 300 lm STANDARD IP65 1h battery maintained white color , 34.31 ,Awex Emergency Lighting
AXNU/2W/C/3/SA/X/WH,AXN universal optic 2W LED 300 lm STANDARD IP65 3h battery maintained white color , 40.74 ,Awex Emergency Lighting
AXNU/3W/C/1/SA/X/WH,AXN universal optic 3W LED 410 lm STANDARD IP65 1h battery maintained white color , 36.45 ,Awex Emergency Lighting
AXNU/3W/C/3/SA/X/WH,AXN universal optic 3W LED 410 lm STANDARD IP65 3h battery maintained white color , 43.96 ,Awex Emergency Lighting
AXNU/1W/B/1/SE/AT/WH,AXN universal optic 1W LED 190 lm PREMIUM IP65 1h battery non-maintained with autotest white color , 31.63 ,Awex Emergency Lighting
AXNU/1W/B/3/SE/AT/WH,AXN universal optic 1W LED 190 lm PREMIUM IP65 3h battery non-maintained with autotest white color , 32.69 ,Awex Emergency Lighting
AXNU/2W/B/1/SE/AT/WH,AXN universal optic 2W LED 350 lm PREMIUM IP65 1h battery non-maintained with autotest white color , 34.84 ,Awex Emergency Lighting
AXNU/2W/B/3/SE/AT/WH,AXN universal optic 2W LED 350 lm PREMIUM IP65 3h battery non-maintained with autotest white color , 41.28 ,Awex Emergency Lighting
AXNU/3W/B/1/SE/AT/WH,AXN universal optic 3W LED 460 lm PREMIUM IP65 1h battery non-maintained with autotest white color , 35.92 ,Awex Emergency Lighting
AXNU/3W/B/3/SE/AT/WH,AXN universal optic 3W LED 460 lm PREMIUM IP65 3h battery non-maintained with autotest white color , 43.42 ,Awex Emergency Lighting
AXNU/4W/B/1/SE/AT/WH,AXN universal optic 4W LED 550 lm PREMIUM IP65 1h battery non-maintained with autotest white color , 43.42 ,Awex Emergency Lighting
AXNU/4W/B/3/SE/AT/WH,AXN universal optic 4W LED 550 lm PREMIUM IP65 3h battery non-maintained with autotest white color , 49.85 ,Awex Emergency Lighting
AXNU/6W/B/1/SE/AT/WH,AXN universal optic 6W LED 805 lm PREMIUM IP65 1h battery non-maintained with autotest white color , 50.93 ,Awex Emergency Lighting
AXNU/6W/B/3/SE/AT/WH,AXN universal optic 6W LED 805 lm PREMIUM IP65 3h battery non-maintained with autotest white color , 59.51 ,Awex Emergency Lighting
AXNU/1W/B/1/SA/AT/WH,AXN universal optic 1W LED 190 lm PREMIUM IP65 1h battery maintained with autotest white color , 34.31 ,Awex Emergency Lighting
AXNU/1W/B/3/SA/AT/WH,AXN universal optic 1W LED 190 lm PREMIUM IP65 3h battery maintained with autotest white color , 35.38 ,Awex Emergency Lighting
AXNU/2W/B/1/SA/AT/WH,AXN universal optic 2W LED 350 lm PREMIUM IP65 1h battery maintained with autotest white color , 37.53 ,Awex Emergency Lighting
AXNU/2W/B/3/SA/AT/WH,AXN universal optic 2W LED 350 lm PREMIUM IP65 3h battery maintained with autotest white color , 43.96 ,Awex Emergency Lighting
AXNU/3W/B/1/SA/AT/WH,AXN universal optic 3W LED 460 lm PREMIUM IP65 1h battery maintained with autotest white color , 38.60 ,Awex Emergency Lighting
AXNU/3W/B/3/SA/AT/WH,AXN universal optic 3W LED 460 lm PREMIUM IP65 3h battery maintained with autotest white color , 46.11 ,Awex Emergency Lighting
AXNU/4W/B/1/SA/AT/WH,AXN universal optic 4W LED 550 lm PREMIUM IP65 1h battery maintained with autotest white color , 46.11 ,Awex Emergency Lighting
AXNU/4W/B/3/SA/AT/WH,AXN universal optic 4W LED 550 lm PREMIUM IP65 3h battery maintained with autotest white color , 52.54 ,Awex Emergency Lighting
AXNU/6W/B/1/SA/AT/WH,AXN universal optic 6W LED 805 lm PREMIUM IP65 1h battery maintained with autotest white color , 53.60 ,Awex Emergency Lighting
AXNU/6W/B/3/SA/AT/WH,AXN universal optic 6W LED 805 lm PREMIUM IP65 3h battery maintained with autotest white color , 62.19 ,Awex Emergency Lighting
AXNU/1W/F/CB/X/WH,AXN universal optic 1W LED 190 lm IP65 for central battery white color , 31.63 ,Awex Emergency Lighting
AXNU/2W/F/CB/X/WH,AXN universal optic 2W LED 350 lm IP65 for central battery white color , 34.84 ,Awex Emergency Lighting
AXNU/3W/F/CB/X/WH,AXN universal optic 3W LED 460 lm IP65 for central battery white color , 35.92 ,Awex Emergency Lighting
AXNU/6W/F/CB/X/WH,AXN universal optic 6W LED 805 lm IP65 for central battery white color , 50.93 ,Awex Emergency Lighting
AXNR/1W/E/1/SE/X/WH,AXN escape route optic 1W LED 180 lm STANDARD IP65 1h battery non-maintained white color , 20.91 ,Awex Emergency Lighting
AXNR/1W/E/3/SE/X/WH,AXN escape route optic 1W LED 180 lm STANDARD IP65 3h battery non-maintained white color , 21.98 ,Awex Emergency Lighting
AXNR/2W/E/1/SE/X/WH,AXN escape route optic 2W LED 290 lm STANDARD IP65 1h battery non-maintained white color , 31.63 ,Awex Emergency Lighting
AXNR/2W/C/3/SE/X/WH,AXN escape route optic 2W LED 290 lm STANDARD IP65 3h battery non-maintained white color , 38.06 ,Awex Emergency Lighting
AXNR/3W/E/1/SE/X/WH,AXN escape route optic 3W LED 400 lm STANDARD IP65 1h battery non-maintained white color , 33.77 ,Awex Emergency Lighting
AXNR/3W/C/3/SE/X/WH,AXN escape route optic 3W LED 400 lm STANDARD IP65 3h battery non-maintained white color , 41.28 ,Awex Emergency Lighting
AXNR/1W/C/1/SA/X/WH,AXN escape route optic 1W LED 180 lm STANDARD IP65 1h battery maintained white color , 23.59 ,Awex Emergency Lighting
AXNR/1W/C/3/SA/X/WH,AXN escape route optic 1W LED 180 lm STANDARD IP65 3h battery maintained white color , 24.65 ,Awex Emergency Lighting
AXNR/2W/C/1/SA/X/WH,AXN escape route optic 2W LED 290 lm STANDARD IP65 1h battery maintained white color , 34.31 ,Awex Emergency Lighting
AXNR/2W/C/3/SA/X/WH,AXN escape route optic 2W LED 290 lm STANDARD IP65 3h battery maintained white color , 40.74 ,Awex Emergency Lighting
AXNR/3W/C/1/SA/X/WH,AXN escape route optic 3W LED 400 lm STANDARD IP65 1h battery maintained white color , 36.45 ,Awex Emergency Lighting
AXNR/3W/C/3/SA/X/WH,AXN escape route optic 3W LED 400 lm STANDARD IP65 3h battery maintained white color , 43.96 ,Awex Emergency Lighting
AXNR/1W/B/1/SE/AT/WH,AXN escape route optic 1W LED 190 lm PREMIUM IP65 1h battery non-maintained with autotest white color , 31.63 ,Awex Emergency Lighting
AXNR/1W/B/3/SE/AT/WH,AXN escape route optic 1W LED 190 lm PREMIUM IP65 3h battery non-maintained with autotest white color , 32.69 ,Awex Emergency Lighting
AXNR/2W/B/1/SE/AT/WH,AXN escape route optic 2W LED 340 lm PREMIUM IP65 1h battery non-maintained with autotest white color , 34.84 ,Awex Emergency Lighting
AXNR/2W/B/3/SE/AT/WH,AXN escape route optic 2W LED 340 lm PREMIUM IP65 3h battery non-maintained with autotest white color , 41.28 ,Awex Emergency Lighting
AXNR/3W/B/1/SE/AT/WH,AXN escape route optic 3W LED 460 lm PREMIUM IP65 1h battery non-maintained with autotest white color , 35.92 ,Awex Emergency Lighting
AXNR/3W/B/3/SE/AT/WH,AXN escape route optic 3W LED 460 lm PREMIUM IP65 3h battery non-maintained with autotest white color , 43.42 ,Awex Emergency Lighting
AXNR/4W/B/1/SE/AT/WH,AXN escape route optic 4W LED 550 lm PREMIUM IP65 1h battery non-maintained with autotest white color , 43.42 ,Awex Emergency Lighting
AXNR/4W/B/3/SE/AT/WH,AXN escape route optic 4W LED 550 lm PREMIUM IP65 3h battery non-maintained with autotest white color , 49.85 ,Awex Emergency Lighting
AXNR/6W/B/1/SE/AT/WH,AXN escape route optic 6W LED 790 lm PREMIUM IP65 1h battery non-maintained with autotest white color , 50.93 ,Awex Emergency Lighting
AXNR/6W/B/3/SE/AT/WH,AXN escape route optic 6W LED 790 lm PREMIUM IP65 3h battery non-maintained with autotest white color , 59.51 ,Awex Emergency Lighting
AXNR/1W/B/1/SA/AT/WH,AXN escape route optic 1W LED 190 lm PREMIUM IP65 1h battery maintained with autotest white color , 34.31 ,Awex Emergency Lighting
AXNR/1W/B/3/SA/AT/WH,AXN escape route optic 1W LED 190 lm PREMIUM IP65 3h battery maintained with autotest white color , 35.38 ,Awex Emergency Lighting
AXNR/2W/B/1/SA/AT/WH,AXN escape route optic 2W LED 340 lm PREMIUM IP65 1h battery maintained with autotest white color , 37.53 ,Awex Emergency Lighting
AXNR/2W/B/3/SA/AT/WH,AXN escape route optic 2W LED 340 lm PREMIUM IP65 3h battery maintained with autotest white color , 43.96 ,Awex Emergency Lighting
AXNR/3W/B/1/SA/AT/WH,AXN escape route optic 3W LED 460 lm PREMIUM IP65 1h battery maintained with autotest white color , 38.60 ,Awex Emergency Lighting
AXNR/3W/B/3/SA/AT/WH,AXN escape route optic 3W LED 460 lm PREMIUM IP65 3h battery maintained with autotest white color , 46.11 ,Awex Emergency Lighting
AXNR/4W/B/1/SA/AT/WH,AXN escape route optic 4W LED 550 lm PREMIUM IP65 1h battery maintained with autotest white color , 46.11 ,Awex Emergency Lighting
AXNR/4W/B/3/SA/AT/WH,AXN escape route optic 4W LED 550 lm PREMIUM IP65 3h battery maintained with autotest white color , 52.54 ,Awex Emergency Lighting
AXNR/6W/B/1/SA/AT/WH,AXN escape route optic 6W LED 790 lm PREMIUM IP65 1h battery maintained with autotest white color , 53.60 ,Awex Emergency Lighting
AXNR/6W/B/3/SA/AT/WH,AXN escape route optic 6W LED 790 lm PREMIUM IP65 3h battery maintained with autotest white color , 62.19 ,Awex Emergency Lighting
AXNR/1W/F/CB/X/WH,AXN escape route optic 1W LED 190 lm IP65 for central battery white color , 31.63 ,Awex Emergency Lighting
AXNR/2W/F/CB/X/WH,AXN escape route optic 2W LED 340 lm IP65 for central battery white color , 34.84 ,Awex Emergency Lighting
AXNR/3W/F/CB/X/WH,AXN escape route optic 3W LED 460 lm IP65 for central battery white color , 35.92 ,Awex Emergency Lighting
AXNR/6W/F/CB/X/WH,AXN escape route optic 6W LED 790 lm IP65 for central battery white color , 50.93 ,Awex Emergency Lighting
AXNC/1W/E/1/SE/X/WH,AXN corridor optic 1W LED 180 lm STANDARD IP65 1h battery non-maintained white color , 20.91 ,Awex Emergency Lighting
AXNC/1W/E/3/SE/X/WH,AXN corridor optic 1W LED 180 lm STANDARD IP65 3h battery non-maintained white color , 21.98 ,Awex Emergency Lighting
AXNC/2W/E/1/SE/X/WH,AXN corridor optic 2W LED 290 lm STANDARD IP65 1h battery non-maintained white color , 31.63 ,Awex Emergency Lighting
AXNC/2W/C/3/SE/X/WH,AXN corridor optic 2W LED 290 lm STANDARD IP65 3h battery non-maintained white color , 38.06 ,Awex Emergency Lighting
AXNC/3W/E/1/SE/X/WH,AXN corridor optic 3W LED 390 lm STANDARD IP65 1h battery non-maintained white color , 33.77 ,Awex Emergency Lighting
AXNC/3W/C/3/SE/X/WH,AXN corridor optic 3W LED 390 lm STANDARD IP65 3h battery non-maintained white color , 41.28 ,Awex Emergency Lighting
AXNC/1W/C/1/SA/X/WH,AXN corridor optic 1W LED 180 lm STANDARD IP65 1h battery maintained white color , 23.59 ,Awex Emergency Lighting
AXNC/1W/C/3/SA/X/WH,AXN corridor optic 1W LED 180 lm STANDARD IP65 3h battery maintained white color , 24.65 ,Awex Emergency Lighting
AXNC/2W/C/1/SA/X/WH,AXN corridor optic 2W LED 290 lm STANDARD IP65 1h battery maintained white color , 34.31 ,Awex Emergency Lighting
AXNC/2W/C/3/SA/X/WH,AXN corridor optic 2W LED 290 lm STANDARD IP65 3h battery maintained white color , 40.74 ,Awex Emergency Lighting
AXNC/3W/C/1/SA/X/WH,AXN corridor optic 3W LED 390 lm STANDARD IP65 1h battery maintained white color , 36.45 ,Awex Emergency Lighting
AXNC/3W/C/3/SA/X/WH,AXN corridor optic 3W LED 390 lm STANDARD IP65 3h battery maintained white color , 43.96 ,Awex Emergency Lighting
AXNC/1W/B/1/SE/AT/WH,AXN corridor optic 1W LED 185 lm PREMIUM IP65 1h battery non-maintained with autotest white color , 31.63 ,Awex Emergency Lighting
AXNC/1W/B/3/SE/AT/WH,AXN corridor optic 1W LED 185 lm PREMIUM IP65 3h battery non-maintained with autotest white color , 32.69 ,Awex Emergency Lighting
AXNC/2W/B/1/SE/AT/WH,AXN corridor optic 2W LED 340 lm PREMIUM IP65 1h battery non-maintained with autotest white color , 34.84 ,Awex Emergency Lighting
AXNC/2W/B/3/SE/AT/WH,AXN corridor optic 2W LED 340 lm PREMIUM IP65 3h battery non-maintained with autotest white color , 41.28 ,Awex Emergency Lighting
AXNC/3W/B/1/SE/AT/WH,AXN corridor optic 3W LED 460 lm PREMIUM IP65 1h battery non-maintained with autotest white color , 35.92 ,Awex Emergency Lighting
AXNC/3W/B/3/SE/AT/WH,AXN corridor optic 3W LED 460 lm PREMIUM IP65 3h battery non-maintained with autotest white color , 43.42 ,Awex Emergency Lighting
AXNC/4W/B/1/SE/AT/WH,AXN corridor optic 4W LED 550 lm PREMIUM IP65 1h battery non-maintained with autotest white color , 43.42 ,Awex Emergency Lighting
AXNC/4W/B/3/SE/AT/WH,AXN corridor optic 4W LED 550 lm PREMIUM IP65 3h battery non-maintained with autotest white color , 49.85 ,Awex Emergency Lighting
AXNC/6W/B/1/SE/AT/WH,AXN corridor optic 6W LED 790 lm PREMIUM IP65 1h battery non-maintained with autotest white color , 50.93 ,Awex Emergency Lighting
AXNC/6W/B/3/SE/AT/WH,AXN corridor optic 6W LED 790 lm PREMIUM IP65 3h battery non-maintained with autotest white color , 59.51 ,Awex Emergency Lighting
AXNC/1W/B/1/SA/AT/WH,AXN corridor optic 1W LED 185 lm PREMIUM IP65 1h battery maintained with autotest white color , 34.31 ,Awex Emergency Lighting
AXNC/1W/B/3/SA/AT/WH,AXN corridor optic 1W LED 185 lm PREMIUM IP65 3h battery maintained with autotest white color , 35.38 ,Awex Emergency Lighting
AXNC/2W/B/1/SA/AT/WH,AXN corridor optic 2W LED 340 lm PREMIUM IP65 1h battery maintained with autotest white color , 37.53 ,Awex Emergency Lighting
AXNC/2W/B/3/SA/AT/WH,AXN corridor optic 2W LED 340 lm PREMIUM IP65 3h battery maintained with autotest white color , 43.96 ,Awex Emergency Lighting
AXNC/3W/B/1/SA/AT/WH,AXN corridor optic 3W LED 460 lm PREMIUM IP65 1h battery maintained with autotest white color , 38.60 ,Awex Emergency Lighting
AXNC/3W/B/3/SA/AT/WH,AXN corridor optic 3W LED 460 lm PREMIUM IP65 3h battery maintained with autotest white color , 46.11 ,Awex Emergency Lighting
AXNC/4W/B/1/SA/AT/WH,AXN corridor optic 4W LED 550 lm PREMIUM IP65 1h battery maintained with autotest white color , 46.11 ,Awex Emergency Lighting
AXNC/4W/B/3/SA/AT/WH,AXN corridor optic 4W LED 550 lm PREMIUM IP65 3h battery maintained with autotest white color , 52.54 ,Awex Emergency Lighting
AXNC/6W/B/1/SA/AT/WH,AXN corridor optic 6W LED 790 lm PREMIUM IP65 1h battery maintained with autotest white color , 53.60 ,Awex Emergency Lighting
AXNC/6W/B/3/SA/AT/WH,AXN corridor optic 6W LED 790 lm PREMIUM IP65 3h battery maintained with autotest white color , 62.19 ,Awex Emergency Lighting
AXNC/1W/F/CB/X/WH,AXN corridor optic 1W LED 185 lm IP65 for central battery white color , 31.63 ,Awex Emergency Lighting
AXNC/2W/F/CB/X/WH,AXN corridor optic 2W LED 340 lm IP65 for central battery white color , 34.84 ,Awex Emergency Lighting
AXNC/3W/F/CB/X/WH,AXN corridor optic 3W LED 460 lm IP65 for central battery white color , 35.92 ,Awex Emergency Lighting
AXNC/6W/F/CB/X/WH,AXN corridor optic 6W LED 790 lm IP65 for central battery white color , 50.93 ,Awex Emergency Lighting
AXNO/1W/E/1/SE/X/GR,AXN open area optic 1W LED 180 lm STANDARD IP65 1h battery non-maintained grey color , 24.13 ,Awex Emergency Lighting
AXNO/1W/E/3/SE/X/GR,AXN open area optic 1W LED 180 lm STANDARD IP65 3h battery non-maintained grey color , 25.20 ,Awex Emergency Lighting
AXNO/2W/E/1/SE/X/GR,AXN open area optic 2W LED 285 lm STANDARD IP65 1h battery non-maintained grey color , 34.84 ,Awex Emergency Lighting
AXNO/2W/C/3/SE/X/GR,AXN open area optic 2W LED 285 lm STANDARD IP65 3h battery non-maintained grey color , 41.28 ,Awex Emergency Lighting
AXNO/3W/E/1/SE/X/GR,AXN open area optic 3W LED 385 lm STANDARD IP65 1h battery non-maintained grey color , 36.99 ,Awex Emergency Lighting
AXNO/3W/C/3/SE/X/GR,AXN open area optic 3W LED 385 lm STANDARD IP65 3h battery non-maintained grey color , 44.49 ,Awex Emergency Lighting
AXNO/1W/C/1/SA/X/GR,AXN open area optic 1W LED 180 lm STANDARD IP65 1h battery maintained grey color , 26.81 ,Awex Emergency Lighting
AXNO/1W/C/3/SA/X/GR,AXN open area optic 1W LED 180 lm STANDARD IP65 3h battery maintained grey color , 27.87 ,Awex Emergency Lighting
